CHEMBL294009; 0.993; OC1=C(OC2=CC=CC=C2C1=O)C1=CC=CC=C1
CHEMBL2420085; 0.980; OC1=C(OC2=C(C=CC3=CC=CC=C23)C1=O)C1=CC=CC=C1
CHEMBL1097042; 0.878; OC1=C2C3=C(C=CC2=CC=C1)C(=O)C=C(O3)C1=CC=CC=C1
CHEMBL144625; 0.849; COC1=C(OC2=CC=CC=C2C1=O)C1=CC=CC=C1
CHEMBL2420089; 0.746; COC1=C(OC2=C(C=CC3=CC=CC=C23)C1=O)C1=CC=CC=C1
CHEMBL2420102; 0.713; COC1=CC=C(C=C1)C1=C(OC)C(=O)C2=CC=CC=C2O1
CHEMBL147552; 0.712; OC1=CC=CC(=C1)C1=CC(=O)C2=CC=CC=C2O1
CHEMBL283196; 0.641; O=C1C=C(OC2=C1C=CC1=CC=CC=C21)C1=CC=CC=C1
CHEMBL2420096; 0.634; COc1ccc(cc1)c1c(O)c(=O)c2c(o1)ccc1ccccc21
CHEMBL2420086; 0.634; COc1ccc(cc1)c1c(O)c(=O)c2c(o1)c1ccccc1cc2
CHEMBL275638; 0.616; O=C1C=C(OC2=CC=CC=C12)C1=CC=CC=C1
CHEMBL138649; 0.591; Oc1ccc2oc(cc(=O)c2c1)c1ccccc1
CHEMBL75772; 0.574; COC1=CC(OC)=C2C(=O)C(OC)=C(OC2=C1)C1=CC=CC=C1
CHEMBL150; 0.541; Oc1ccc(cc1)c1c(O)c(=O)c2c(O)cc(O)cc2o1
CHEMBL2420103; 0.538; COC1=C(OC)C=C(C=C1)C1=C(OC)C(=O)C2=CC=CC=C2O1
CHEMBL484663; 0.530; Oc1ccc(cc1)c1cc(=O)c2cc(O)ccc2o1
CHEMBL327209; 0.526; Oc1ccc(cc1)c1cc(=O)c2ccccc2o1
CHEMBL2420092; 0.511; COC1=C(F)C=CC(=C1)C1=C(OC)C(=O)C2=C(O1)C1=CC=CC=C1C=C2
CHEMBL2420099; 0.506; COc1ccc(cc1)c1c(OC)c(=O)c2c(o1)ccc1ccccc21
CHEMBL2420090; 0.506; COc1ccc(cc1)c1c(OC)c(=O)c2c(o1)c1ccccc1cc2
CHEMBL31574; 0.488; Oc1ccc2c(oc(c(O)c2=O)c2ccc(O)c(O)c2)c1
CHEMBL475908; 0.483; Oc1ccc2c(=O)cc(oc2c1)c1c(O)cccc1
CHEMBL276915; 0.467; Oc1ccc2c(=O)cc(oc2c1)c1ccccc1
CHEMBL170405; 0.455; Oc1ccc2c(oc(c(O)c2=O)c2cc(O)c(O)c(O)c2)c1
CHEMBL28626; 0.455; Oc1cc(O)c(cc1)c1c(O)c(=O)c2c(O)cc(O)cc2o1
CHEMBL300814; 0.453; Oc1c(O)cc2c(=O)cc(oc2c1)c1ccccc1
CHEMBL16807; 0.448; Oc1c2c(=O)cc(oc2ccc1)c1ccccc1
CHEMBL143978; 0.447; COC1=C2C(=O)C=C(OC2=CC=C1)C1=CC=C(F)C=C1
CHEMBL53738; 0.446; FC1=CC=C(C=C1)C1=CC(=O)C2=CC=CC=C2O1
CHEMBL26260; 0.439; O=c1cc(oc2c1c1ccccc1cc2)c1ccccc1
CHEMBL2386394; 0.434; FC1=C2C(=O)C=C(OC2=CC=C1)C1=CC=CC=C1
CHEMBL420982; 0.431; Oc1ccc(cc1)c1cc(=O)c2ccc(O)c(O)c2o1
CHEMBL294099; 0.427; BrC1=CC=C(C=C1)C1=CC(=O)C2=CC=CC=C2O1
CHEMBL50; 0.423; Oc1cc(O)c2c(oc(c(O)c2=O)c2ccc(O)c(O)c2)c1
CHEMBL164; 0.423; Oc1cc(O)c2c(oc(c(O)c2=O)c2cc(O)c(O)c(O)c2)c1
CHEMBL294878; 0.413; Oc1ccc(cc1)c1cc(=O)c2ccc(O)cc2o1
CHEMBL16312; 0.413; COc1ccc(cc1)c1cc(=O)c2ccccc2o1
CHEMBL2420093; 0.413; COc1ccc(cc1)c1cc(=O)c2c(o1)ccc1ccccc21
CHEMBL2420082; 0.413; COc1ccc(cc1)c1cc(=O)c2c(o1)c1ccccc1cc2
CHEMBL2420097; 0.408; COc1c(OC)cc(cc1)c1c(O)c(=O)c2c(o1)ccc1ccccc21
CHEMBL2420087; 0.408; COc1c(OC)cc(cc1)c1c(O)c(=O)c2c(o1)c1ccccc1cc2
CHEMBL205219; 0.401; O=c1cc(oc2ccccc12)c1ccc(cc1)c1ccc(cc1)c1cc(=O)c2ccccc2o1
CHEMBL2386405; 0.401; FC1=CC=C(C=C1)C1=CC(=O)C2=C(F)C=CC=C2O1
CHEMBL16861; 0.401; Cc1ccc(cc1)c1cc(=O)c2ccccc2o1
CHEMBL6492; 0.398; Oc1ccc(c(O)c1)c1cc(=O)c2ccc(O)cc2o1
CHEMBL117; 0.396; Oc1cc(O)c2c(=O)cc(oc2c1)c1ccccc1
CHEMBL222556; 0.396; Oc1c(O)cc(cc1)c1cc(=O)c2ccccc2o1
CHEMBL2431800; 0.391; COC(=O)C1=CC=C(C=C1)C1=CC(=O)C2=CC=CC=C2O1
CHEMBL8260; 0.384; Oc1c(O)c(O)c2c(=O)cc(oc2c1)c1ccccc1
CHEMBL147199; 0.379; COc1ccc2c(=O)c(O)c(oc2c1)c1cc(O)c(O)cc1
CHEMBL35482; 0.375; COC1=CC=CC(=C1N)C1=CC(=O)C2=CC=CC=C2O1
CHEMBL234338; 0.372; Oc1ccc(cc1)c1cc(=O)c2c(O)c(O)c(O)c(O)c2o1
CHEMBL253786; 0.364; Oc1ccc2c(=O)cc(oc2c1)c1cc(O)ccc1
CHEMBL2331821; 0.352; COc1ccc(cc1)c1c(O)c(=O)c2c(OC)cc(OC)cc2o1
CHEMBL388844; 0.349; Oc1ccc(cc1)c1cc(=O)c2cc(I)ccc2o1
CHEMBL28; 0.349; Oc1ccc(cc1)c1cc(=O)c2c(O)cc(O)cc2o1
CHEMBL16782; 0.349; COc1ccc2c(=O)cc(oc2c1)c1ccccc1
CHEMBL222541; 0.339; Oc1ccc2c(=O)cc(oc2c1O)c1cc(O)c(O)cc1
CHEMBL55415; 0.339; Oc1ccc(cc1)c1cc(=O)c2c(O)c(O)c(O)cc2o1
CHEMBL165064; 0.327; COc1c(oc2cc(O)cc(O)c2c1=O)c1ccc(O)cc1
CHEMBL89093; 0.322; CC(C)OC1=C(C=CC(C)=C1)C1=C(Cl)C(=O)C2=CC(Cl)=CC=C2O1
CHEMBL16751; 0.320; COc1ccc(cc1)c1cc(=O)c2ccc(O)cc2o1
CHEMBL2420100; 0.315; COc1c(OC)cc(cc1)c1c(OC)c(=O)c2c(o1)ccc1ccccc21
CHEMBL2420091; 0.315; COc1c(OC)cc(cc1)c1c(OC)c(=O)c2c(o1)c1ccccc1cc2
CHEMBL168080; 0.314; Cc1ccc(cc1)c1cc(=O)c2c(C)c(C)c(C)cc2o1
CHEMBL2386406; 0.308; FC1=C2C(=O)C=C(OC2=CC=C1)C1=CC=C(C=C1)C#N
CHEMBL301624; 0.307; Oc1ccc2c(=O)cc(oc2c1)c1cc(O)c(O)cc1
CHEMBL77198; 0.304; COc1ccc2c(=O)c(O)c(oc2c1)c1cc(OC)c(OC)cc1
CHEMBL2431867; 0.304; CC(C)c1ccc(cc1)c1cc(=O)c2ccccc2o1
CHEMBL2386393; 0.294; Oc1c2c(=O)cc(oc2ccc1)c1ccc(F)cc1
CHEMBL2431804; 0.294; O=c1cc(oc2ccccc12)c1ccc(cc1)c1nnn[nH]1
CHEMBL2431802; 0.290; O=c1cc(oc2ccccc12)c1ccc(cc1)C#N
CHEMBL165822; 0.282; OC(=O)c1ccc(cc1)c1cc(=O)c2ccccc2o1
CHEMBL351607; 0.282; COc1c(O)cc2oc(c(OC)c(=O)c2c1O)c1ccc(O)cc1
CHEMBL61745; 0.277; Fc1ccc2oc(cc(=O)c2c1)c1ccccc1
CHEMBL293478; 0.277; Clc1ccc2oc(cc(=O)c2c1)c1ccccc1
CHEMBL16783; 0.277; Clc1ccc(cc1)c1cc(=O)c2ccccc2o1
CHEMBL464107; 0.275; Oc1c(O)cc(cc1)c1cc(=O)c2c(O)c(O)c(O)cc2o1
CHEMBL424829; 0.275; COc1c(O)ccc(c1)c1cc(=O)c2cc(O)ccc2o1
CHEMBL183513; 0.275; COc1c(O)cc2oc(cc(=O)c2c1O)c1ccccc1
CHEMBL356036; 0.272; COc1ccc(cc1)c1c(OC)c(=O)c2c(OC)cc(OC)cc2o1
CHEMBL151; 0.271; Oc1cc(O)c2c(=O)cc(oc2c1)c1cc(O)c(O)cc1
CHEMBL268675; 0.271; Nc1c(O)cc2oc(cc(=O)c2c1O)c1ccccc1
CHEMBL224064; 0.271; COc1ccc(cc1)c1cc(=O)c2cc(I)ccc2o1
CHEMBL243664; 0.271; COc1ccc(cc1)c1cc(=O)c2c(O)cc(O)cc2o1
CHEMBL97760; 0.270; OC1=C2C=CC(Cl)=NC2=NC(=C1)C1=CC=CC=C1
CHEMBL222539; 0.267; Nc1c(N)cc(cc1)c1cc(=O)c2ccc(O)c(O)c2o1
CHEMBL466800; 0.264; O=c1cc(oc2cc(Oc3ccc4oc(cc(=O)c4c3)c3ccccc3)ccc12)c1ccccc1
CHEMBL148826; 0.264; COc1ccc(cc1)c1cc(=O)c2c(O)cc(C)cc2o1
CHEMBL3297746; 0.262; COc1c(oc2c(O)c(O)ccc2c1=O)c1ccc(O)c(O)c1
CHEMBL97687; 0.259; OC1=C2C=CC(Br)=NC2=NC(=C1)C1=CC=CC=C1
CHEMBL2431868; 0.258; CN(C)c1ccc(cc1)c1cc(=O)c2ccccc2o1
CHEMBL103150; 0.252; CCCC1=CC(O)=C2C=CC(C)=NC2=N1
CHEMBL477980; 0.251; COc1c2oc(cc(=O)c2c(O)c(O)c1O)c1ccccc1
CHEMBL599149; 0.249; COc1ccc(cc1)c1cc(=O)c2ccc(F)cc2o1
CHEMBL2420094; 0.249; COc1c(OC)cc(cc1)c1cc(=O)c2c(o1)ccc1ccccc21
CHEMBL2420083; 0.249; COc1c(OC)cc(cc1)c1cc(=O)c2c(o1)c1ccccc1cc2
CHEMBL225228; 0.247; COc1ccc2c(=O)cc(oc2c1O)c1cc(O)c(O)cc1
CHEMBL16171; 0.247; COc1c2oc(cc(=O)c2c(O)cc1O)c1ccccc1
CHEMBL478439; 0.244; COc1c(oc2cc(O)c(O)c(O)c2c1=O)c1ccc(O)c(O)c1
CHEMBL483633; 0.241; O=C1C=C(OC2=CC=CC=C12)C1=CC=C2OCOC2=C1
CHEMBL218288; 0.235; OC1=C(C=CC2=CC=CN=C12)C(=O)NC1=CC=CC=C1
CHEMBL575808; 0.235; COc1ccc2c(=O)c(OC)c(oc2c1)c1ccc(OC)c(OC)c1
CHEMBL2178291; 0.235; CCC1=CC(O)=C(OC2=CC=CN=C2F)C=C1F
CHEMBL3288714; 0.234; OC1=C(OCC2=CC=C(F)C=C2)C=C2OC(=CC(=O)C2=C1O)C1=CC=CC=C1
CHEMBL599148; 0.231; Cc1ccc(cc1)c1cc(=O)c2ccc(F)cc2o1
CHEMBL344504; 0.229; COc1ccc2c(=O)cc(oc2c1)c1ccc(F)cc1
CHEMBL487810; 0.227; COc1c(O)cc2oc(c(OC)c(=O)c2c1O)c1cc(O)c(O)cc1
CHEMBL277148; 0.225; OC1=C2C=CC=CC2=NC(=C1)C1=CC=CC=C1
CHEMBL466807; 0.225; COc1ccc(cc1)c1cc(=O)c2cc(Oc3ccc4c(=O)cc(oc4c3)c3ccccc3)ccc2o1
CHEMBL516438; 0.224; COc1c2oc(cc(=O)c2c(O)c(O)c1O)c1ccc(O)cc1
CHEMBL477981; 0.224; COc1c(O)c(O)c2c(=O)cc(oc2c1OC)c1ccccc1
CHEMBL218493; 0.223; OC1=C(C=CC2=CC=CN=C12)C(=O)NC1=CC=CC(=C1)C#N
CHEMBL404515; 0.212; Oc1cc2[o+]c(c(O)cc2c(O)c1)c1cc(O)c(O)cc1
CHEMBL590878; 0.212; Oc1cc(O)c2cc(O)c([o+]c2c1)c1cc(O)c(O)c(O)c1
CHEMBL222132; 0.212; Oc1c(O)cc(cc1)c1cc(=O)c2cc(Cl)c(O)c(O)c2o1
CHEMBL539987; 0.212; Cc1ccc2oc(cc(=O)c2c1)c1ccc(OCCOCCOCCOCCOCCOc2ccc(cc2)c2cc(=O)c3cc(C)ccc3o2)cc1
CHEMBL2075017; 0.212; COc1ccc(c(OC)c1)c1c(OC)c(=O)c2c(O)cc(OC)cc2o1
CHEMBL485677; 0.212; COc1c(O)c(O)c2c(=O)c(OC)c(oc2c1)c1ccc(O)c(O)c1
CHEMBL476120; 0.208; COc1c(O)c(OC)c2oc(cc(=O)c2c1O)c1ccc(O)cc1
CHEMBL348436; 0.207; COc1c(OC)c(O)c2c(=O)cc(oc2c1)c1ccc(O)cc1
CHEMBL2431799; 0.207; CCOC(=O)c1ccc(cc1)c1cc(=O)c2ccccc2o1
CHEMBL75169; 0.204; COc1cc(OC)c(cc1)c1c(OC)c(=O)c2c(OC)cc(OC)cc2o1
CHEMBL449222; 0.204; COc1cc(O)c2c(=O)cc(oc2c1O)c1ccc(O)c(O)c1
CHEMBL162550; 0.204; COc1c2oc(c(OC)c(=O)c2c(O)cc1O)c1ccc(O)c(O)c1
CHEMBL90568; 0.203; COc1c(O)cc(cc1)c1cc(=O)c2c(O)cc(O)cc2o1
CHEMBL2420084; 0.203; COc1c(F)ccc(c1)c1cc(=O)c2c(o1)c1ccccc1cc2
CHEMBL443975; 0.203; CC1=CC(NC(=O)C2=CC=CC=C2)=C(O)C=C1
CHEMBL375582; 0.200; COc1ccc2oc(cc(=O)c2c1OC)c1c(OC)cccc1OC
CHEMBL312073; 0.200; COc1ccc(cc1)c1cc(=O)c2c(O)c(OC)c(O)c(OC)c2o1
CHEMBL478426; 0.200; COc1c(O)c(O)c2c(=O)cc(oc2c1OC)c1ccc(O)cc1
CHEMBL491366; 0.197; COc1c(OC)c(O)c2c(=O)c(OC)c(oc2c1)c1cc(O)c(O)cc1
CHEMBL477803; 0.197; COc1c(O)c(OC)c2c(=O)c(OC)c(oc2c1)c1ccc(O)c(O)c1
CHEMBL476314; 0.192; COc1c(O)c(O)c2c(=O)cc(oc2c1)c1ccc(O)c(O)c1
CHEMBL77966; 0.191; COc1cc(O)c2c(=O)c(OC)c(oc2c1)c1ccc(OC)c(OC)c1
CHEMBL214321; 0.188; COc1c(O)ccc(c1)c1cc(=O)c2c(O)cc(O)cc2o1
CHEMBL511200; 0.186; OC1=C(C=C(Cl)C=C1)N1C=C(CC2=CC=CC=C2)N=N1
CHEMBL478874; 0.186; COc1c2oc(cc(=O)c2c(O)c(O)c1O)c1ccc(O)c(O)c1
CHEMBL476121; 0.186; COc1c(OC)c(OC)c2oc(cc(=O)c2c1O)c1ccc(O)cc1
CHEMBL507644; 0.186; COc1c(O)c(OC)c2c(=O)cc(oc2c1OC)c1ccc(O)cc1
CHEMBL2013189; 0.185; COc1c(O)cc2oc(cc(=O)c2c1O)c1ccc(F)cc1
CHEMBL477562; 0.184; COc1c(OC)c(OC)c2c(=O)c(OC)c(oc2c1)c1cc(O)c(O)cc1
CHEMBL260585; 0.182; OC1=C(OC2=CC=C(Cl)C=C2Cl)C=CC(CC2=NC=CC=C2)=C1
CHEMBL204948; 0.182; O=c1cc(oc2ccccc12)c1ccc(cc1)c1c(oc2ccccc2c1=O)c1ccccc1
CHEMBL2019152; 0.182; NC1=C(C(O)=C2C=C(Cl)C=CC2=N1)C1=CC=CC=C1
CHEMBL479078; 0.182; COc1cc(OC)c2c(=O)cc(oc2c1O)c1ccc(O)c(O)c1
CHEMBL476730; 0.182; COc1c2oc(cc(=O)c2c(O)cc1O)c1ccc(O)c(O)c1
CHEMBL198760; 0.182; CC1=NC2=NC=C(CC3=CC=CC=C3)C(O)=C2C=C1
CHEMBL479077; 0.179; COc1c(OC)c(OC)c2c(=O)cc(oc2c1OC)c1ccc(O)cc1
CHEMBL19032; 0.178; COc1cc(OC)c2c(=O)c(OC)c(oc2c1)c1ccc(OC)c(OC)c1
CHEMBL476731; 0.178; COc1c2c(=O)c(OC)c(oc2c(OC)c(O)c1)c1ccc(O)c(O)c1
CHEMBL478875; 0.178; COc1c(O)c(OC)c2c(=O)cc(oc2c1)c1ccc(O)c(O)c1
CHEMBL222354; 0.176; Oc1ccc2c(=O)c(F)c(oc2c1O)c1cc(O)c(O)cc1
CHEMBL195357; 0.176; CC1=NC2=NC=C(CC3=C(Cl)C=CC=C3)C(O)=C2C=C1
CHEMBL367588; 0.174; Oc1ccc(cc1)c1cc2cc(O)ccc2o1
CHEMBL2347828; 0.174; OC1=C(OC2=CC=C3N=CC=CC3=C2)C=CC(Cl)=C1
CHEMBL241830; 0.174; COc1ccc2c(=O)cc(oc2c1)c1ccc(CN(C)Cc2ccccc2)cc1
CHEMBL454320; 0.174; COc1cc(cc(OC)c1O)c1cc(=O)c2c(O)cc(O)cc2o1
CHEMBL122809; 0.174; CCOC(=O)CCC1=CC=C2C=CC=CC2=C1O
CHEMBL460598; 0.173; COc1ccc(c(OC)c1)c1cc(=O)c2cc(Oc3ccc4c(=O)cc(oc4c3)c3ccccc3)ccc2o1
CHEMBL72637; 0.171; COc1c(OC)c(O)c2c(=O)cc(oc2c1)c1ccc(O)c(O)c1
CHEMBL64780; 0.168; [O-][N+](=O)c1ccc(cc1)c1cc(=O)c2ccccc2o1
CHEMBL224643; 0.168; CNc1ccc(cc1)c1cc(=O)c2cc(I)ccc2o1
CHEMBL375934; 0.168; CN(C)c1ccc(cc1)c1cc(=O)c2cc(I)ccc2o1
CHEMBL184147; 0.167; OC1=C(NC(=O)NC2=C(Br)C=CC=C2)C=CC(Cl)=C1
CHEMBL447936; 0.167; COc1cc(ccc1O)c1cc(=O)c2c(O)c(O)c(O)c(OC)c2o1
CHEMBL478440; 0.167; COc1c(O)c(O)c2c(=O)cc(oc2c1OC)c1ccc(O)c(O)c1
CHEMBL476364; 0.166; COc1cc(OC)c2c(=O)c(OC)c(oc2c1OC)c1cc(O)c(O)cc1
CHEMBL200533; 0.165; OC1=CC(Cl)=CC=C1OC1=C(Cl)C=C(CC#N)C=C1
CHEMBL2019153; 0.165; NC1=C(C(O)=C2C=CC(Cl)=CC2=N1)C1=CC=CC=C1
CHEMBL2178289; 0.165; CCC1=CC(O)=C(OC2=CC=CN=C2N)C=C1F
CHEMBL426182; 0.163; Oc1ccc2c(=O)c(Cl)c(oc2c1O)c1cc(O)c(O)cc1
CHEMBL550256; 0.161; Oc1c(O)cc(cc1)c1c(O)c(=O)c2c(O)cc(OCc3ccc(Cl)cc3)cc2o1
CHEMBL2409466; 0.161; CCOc1cc(O)c2c(=O)cc(oc2c1)c1cc(O)c(O)cc1
CHEMBL331788; 0.160; CN1C=CN=C1CC1=CC=C2C=CC=CC2=C1O
CHEMBL73016; 0.159; COc1c(OC)c(OC)c2c(=O)cc(oc2c1)c1ccc(O)c(O)c1
CHEMBL222490; 0.158; COc1ccc2c(=O)cc(oc2c1OC)c1cc(N)c(N)cc1
CHEMBL76188; 0.158; COc1cc(O)c2c(=O)cc(oc2c1OC)c1ccc(O)c(O)c1
CHEMBL478441; 0.158; COc1c2c(=O)cc(oc2c(OC)c(O)c1)c1ccc(O)c(O)c1
CHEMBL481577; 0.158; CCOC1=CC=CC=C1C(=O)NC1=C(O)C=CC(Cl)=C1
CHEMBL2178304; 0.158; CCC1=CC(O)=C(OC2=CC=CC=C2F)C=C1F
CHEMBL2030689; 0.158; CC(C)C1=NC(=NC(N)=N1)C1=C(O)C=CC=C1
CHEMBL2386404; 0.157; Fc1c2c(=O)cc(oc2ccc1)c1ccc(Cl)cc1
CHEMBL97286; 0.156; ClC1=CC=C2NC(=O)C3=NC(=NN3C2=C1)C1=CSC=C1
CHEMBL479233; 0.156; COc1cc(ccc1O)c1cc(=O)c2c(O)c(OC)c(O)c(OC)c2o1
CHEMBL312790; 0.156; COc1c(OC)c(OC)c2oc(cc(=O)c2c1O)c1ccc(O)c(O)c1
CHEMBL476554; 0.156; COc1c(O)c(OC)c2c(=O)cc(oc2c1OC)c1ccc(O)c(O)c1
CHEMBL2431803; 0.155; O=C(OCC#N)c1ccc(cc1)c1cc(=O)c2ccccc2o1
CHEMBL504160; 0.154; CC1=CC=C2N(N=NC2=C1)C(=O)C1=CC=CC=C1O
CHEMBL487213; 0.153; COc1c(O)ccc(c1)c1cc(=O)c2c(O)c(OC)c(OC)cc2o1
CHEMBL595407; 0.153; CCN(CC)c1ccc(cc1)c1cc(=O)c2cc(OC)c(OC)cc2o1
CHEMBL610457; 0.153; CCN(C)c1ccc(cc1)c1cc(=O)c2cc(OC)c(OC)cc2o1
CHEMBL551131; 0.151; Oc1c(O)cc(cc1)c1c(O)c(=O)c2c(O)cc(OCc3cccc(c3)C#N)cc2o1
CHEMBL551130; 0.151; Oc1c(O)cc(cc1)c1c(O)c(=O)c2c(O)cc(OCc3cccc(Cl)c3)cc2o1
CHEMBL1288045; 0.151; OC1=C(C=CC=C1)C(N=NC1=CC=CC=C1)C1=C(O)C=CC=C1
CHEMBL438292; 0.150; COc1c(OC)c(OC)c2c(=O)cc(oc2c1OC)c1cc(O)c(O)cc1
CHEMBL2408237; 0.149; OC1=CC=CC=C(C2=CC=CC=C2)C1=O
CHEMBL142916; 0.149; CC1=C(C)C2=CC(O)=C(OCC3=CC=CC=C3)C=C2OC1=O
CHEMBL241827; 0.148; COc1c(OC)cc2c(=O)cc(oc2c1)c1ccc(CN(C)Cc2ccccc2)cc1
CHEMBL72807; 0.147; COc1cc(OC)c2c(=O)cc(oc2c1OC)c1ccc(O)c(O)c1
CHEMBL3288958; 0.146; Oc1cc(OCc2ccc(F)cc2)c2c(=O)c(O)c(oc2c1)c1cc(O)c(O)cc1
CHEMBL2178303; 0.146; CCC1=CC(O)=C(OC2=CC=CC=C2)C=C1F
CHEMBL56730; 0.144; Oc1c(cc2c(=O)cc(oc2c1)c1ccccc1)[N+](=O)[O-]
CHEMBL138031; 0.144; CNCCC(OC1=C2C=CC=CC2=CC=C1)C1=NC=CS1
CHEMBL1774834; 0.144; CC1=NC(N)=NC(=C1)C1=C(Cl)C=CC=C1O
